AREALAND,BASENAME,GEOID,POP100,percent_poverty,medianHouseholdIncome,percent_white,percent_POC,Uproduct,mean_expected_waitTime,mean_expected_waitTime_surge,mean_surge_multiplier,proportion,popDensity,percent_POC_zscore,percent_poverty_zscore,medianHouseholdIncome_zscore,proportion_zscore,mean_expected_waitTime_zscore,popDensity_zscore
1240387,73.04,11001007304,3546,39.08879860708067,26683.0,2.912087912087912,95.57692307692308,uberX,377.6465087281795,480.8927464352139,1.6163050216987005,12.570137157107231,0.002858785201715271,1.1695088933502042,1.2892447889583354,-1.1535431874392443,-0.6440861251649573,1.5887865188130634,-0.7718413961731723
1210265,74.01,11001007401,2414,60.11466011466011,14813.0,0.16339869281045752,99.83660130718954,uberX,301.3334435700498,377.56804201174145,1.515147625160467,12.09448234702004,0.001994604487446964,1.2993960337112276,2.6963340366239907,-1.4427630914454315,-0.7061277672310268,0.40466104789409046,-0.9699025255960442
330203,74.03,11001007403,2859,33.42391304347826,28149.0,0.4507211538461538,98.01682692307693,uberX,367.95169458511884,457.46305418719214,1.7021551724137955,12.652902220490844,0.008658310191003715,1.243907032411746,0.9101402484415081,-1.1178231891854051,-0.6332907325206983,1.4383551825951304,0.5573487263664128
813212,74.04,11001007404,3310,47.0242860955431,28250.0,0.16012810248198558,98.18521483853749,uberX,353.9892155715138,439.06558328496806,1.6325885084155567,13.406018068946594,0.004070279336753515,1.2490415575162768,1.8203021782584456,-1.1153622616113004,-0.5350586892126303,1.2217038529319548,-0.4941796840878444
360152,74.06,11001007406,3063,38.47874720357942,31331.0,0.0,97.98657718120806,uberX,341.8997279440342,418.8427819988311,1.5850964348334307,13.29965021375826,0.00850474244208001,1.2429846499556982,1.2484190292109634,-1.0402917877913287,-0.5489326925002673,1.034115132699122,0.5221526136870067
604673,74.07,11001007407,2587,21.618852459016395,39245.0,0.711864406779661,96.16949152542374,uberX,331.72217043688113,406.5808452356914,1.5869176180191356,12.601488834671159,0.004278345485907259,1.1875776340116566,0.12012392447542267,-0.8474622747075068,-0.6399967950113624,0.8761932218049595,-0.4464931113425244
376318,74.08,11001007408,3038,48.789764868603044,23879.0,0.47661602621388144,98.48078641644325,uberX,354.00514379237785,440.4060913705584,1.679441624365485,12.282752708284624,0.008072959571426295,1.2580541976620496,1.938451258507029,-1.2218643846450867,-0.6815708782486873,1.221951006050395,0.42319252164244736
397785,74.09,11001007409,3499,32.40644490644491,34000.0,0.6496881496881497,99.35031185031184,uberX,350.9447165850245,442.6162430254185,1.7166150030998208,12.54179301765026,0.008796209007378358,1.2845679778048527,0.842049413022187,-0.9752599492241414,-0.6477831695710421,1.1744633340428385,0.5889536845265402
615798,75.02,11001007502,4541,56.96,23304.0,0.7207890743550834,98.99468892261002,uberX,354.3283116072125,433.8053097345133,1.6461441213653636,12.348762781984233,0.007374171400361807,1.2737242373556792,2.4852183909807524,-1.2358746158838025,-0.6729609088373084,1.226965497869509,0.2630376233633767
499811,75.03,11001007503,2425,47.09035222052068,30893.0,1.110260336906585,98.04747320061256,uberX,296.38127765272066,372.58003766478345,1.5737602008788472,12.36513234495071,0.004851833993249449,1.244841506129392,1.8247234446145175,-1.0509639291522983,-0.670825758419807,0.3278198702166461,-0.3150555779657204
796618,75.04,11001007504,2451,45.753205128205124,18529.0,2.1343873517786562,97.82608695652173,uberX,360.5395261552897,436.6792452830189,1.606352201257862,12.432559230588787,0.003076756990175969,1.2380909431512053,1.7352391066973116,-1.3522204492140084,-0.6620309883141069,1.3233429312287972,-0.7218845550957801
1107288,76.01,11001007601,4355,23.074921956295526,37434.0,2.0887055183084065,96.64775657555441,uberX,324.0224421413543,399.1583166332665,1.580026720106881,11.665238058131381,0.003933032779186625,1.2021610077638587,0.21756676802962563,-0.8915884117045755,-0.7621158913188565,0.756718995799276,-0.525635151390323
1226618,76.03,11001007603,4044,14.812775330396477,53897.0,9.498898678414097,84.63656387665198,uberX,316.11993489164456,410.94483173030835,1.682229283793696,10.59306748424853,0.0032968699301657075,0.8359128106815994,-0.33535125037113367,-0.49045721712548024,-0.901963574066811,0.6340983134939175,-0.6714369846106316
1369578,76.04,11001007604,3644,13.242249080399368,56736.0,4.046242774566474,93.9831844456122,uberX,320.607927019988,408.8671811987767,1.6267472793228563,10.693485811983024,0.0026606735797450017,1.120912228974709,-0.4404537499167992,-0.4212832232355421,-0.8888655924758446,0.703737054664166,-0.8172464959993715
453791,76.05,11001007605,3447,24.780515434721043,44489.0,1.9236209335219234,94.11598302687412,uberX,335.00512586473724,415.40735405319026,1.6176413255360642,11.984119436298709,0.0075960078538357964,1.1249615554805361,0.331708214434382,-0.7196889658104179,-0.7205228622855419,0.9271337931731898,0.3138802050095361
1017266,77.03,11001007703,5187,45.2795412656154,25180.0,0.0,98.52549662092976,uberX,339.5837805262463,429.5088495051614,1.6389136603161776,9.613284203703927,0.005098961333613824,1.259417512046795,1.7035406515439984,-1.1901647136162703,-1.0297607965583169,0.9981793159287017,-0.25841659107826026
842852,77.07,11001007707,3867,20.35193331789766,47883.0,1.639344262295082,95.33242258652095,uberX,343.42580292255997,437.9286926994907,1.7085738539898159,9.205282488083144,0.004587994096235164,1.1620535251748447,0.035339369964428755,-0.6369920530726757,-1.0829781631571047,1.0577947509775913,-0.3755249070385272
737121,77.08,11001007708,2486,33.750446907400786,27760.0,0.0,100.0,uberX,349.75598347236297,425.01506024096386,1.6034638554216896,10.353161300382006,0.0033725806210920593,1.3043784262302403,0.9319924940086388,-1.1273014151886407,-0.9332555388976833,1.1560181418085789,-0.6540848906484843
838021,77.09,11001007709,2007,26.999432785025522,34825.0,2.1468926553672314,90.96045197740112,uberX,310.0280330070216,391.7848383433211,1.602338766832035,10.939091248408051,0.002394928050729039,1.0287423383987735,0.480202236614957,-0.9551583130990272,-0.8568302503474445,0.5395722166457044,-0.8781525758816847
1007762,78.03,11001007803,3293,21.35728542914172,36957.0,1.330671989354624,92.68130405854956,uberX,316.15366669258884,414.86023444544634,1.6307484220018058,8.624309821914613,0.0032676366046745166,1.081214976875672,0.10261937869746139,-0.9032108122278233,-1.158756852745024,0.634621719081091,-0.67813695530886
839831,78.04,11001007804,3446,25.735775016350555,39525.0,0.637329286798179,95.7814871016692,uberX,326.77154670529524,432.5052966231625,1.6568654019873565,8.622929930779339,0.004103206478446259,1.1757465091415156,0.39563593913455386,-0.8406399012347409,-1.1589368377048928,0.7993759737313866,-0.48663312957134663
688867,78.06,11001007806,2347,23.317535545023695,34896.0,2.7410207939508506,95.36862003780719,uberX,330.89767441860465,429.21985815602835,1.619148936170216,6.558139534883721,0.003407043739938188,1.1631572666270795,0.233802914734669,-0.9534283541112901,-1.428256066622459,0.8633997802902015,-0.6461863063253219
523815,78.07,11001007807,2139,22.78880866425993,32000.0,1.2612612612612613,98.1081081081081,uberX,333.1016791044776,442.42931937172773,1.6897382198952906,7.423818407960199,0.004083502763380201,1.2466904004155124,0.19841954133014472,-1.023991188315327,-1.3153419582216126,0.8975986174245651,-0.4911490138017811
936697,78.08,11001007808,3646,32.10733287069165,40923.0,0.9019426456984274,98.19611470860315,uberX,350.0023424689623,455.88461538461536,1.6929807692307748,8.120559069258999,0.0038924006375594244,1.2493739189944455,0.8220322865323126,-0.806576765110002,-1.224463165861134,1.1598408157145323,-0.5349476108431672
535254,78.09,11001007809,2922,25.433962264150946,38819.0,2.1021021021021022,94.51951951951952,uberX,339.35715538757074,443.32569103035723,1.6232642487046647,7.512242241860752,0.0054590904505150825,1.1372662879574185,0.3754380757425896,-0.8578420286339293,-1.303808468521462,0.9946628459965844,-0.17587878567037518
401370,79.01,11001007901,3822,26.412745830221557,40658.0,15.633557381130197,79.18844909136172,uberX,266.38977140643163,356.2135922330097,1.6017259978425082,14.366524602867106,0.00952238582853726,0.6697875750260187,0.4409400686627529,-0.8130336542895841,-0.4097758132364705,-0.13754875812854855,0.7553857733069754
247945,79.03,11001007903,1774,25.223613595706617,46638.0,14.539007092198581,81.6193853427896,uberX,261.089753526585,353.3628318584071,1.605696902654866,14.013331266470313,0.007154812559236928,0.7439122720170781,0.36136115672920655,-0.6673272494069388,-0.4558442941855728,-0.21978744366487152,0.21276288440571378
322795,80.01,11001008001,2784,5.921938088829071,112115.0,59.682224428997024,38.464084740152266,uberX,253.43962848297213,332.2573949143747,1.5967825635703174,14.91486068111455,0.008624668907510959,-0.5719896068781918,-0.9303423988120748,0.9280604215798448,-0.3382540500227143,-0.3384919918452705,0.5496384980613854
579629,80.02,11001008002,3031,7.752992383025028,106429.0,58.88738127544097,35.739484396200815,uberX,269.8561618776949,349.27420692604915,1.6104541789841476,14.403868167880097,0.00522920695824398,-0.6550687805087262,-0.8078048843170617,0.7895175088436037,-0.4049049361952349,-0.08376188374906537,-0.22856566396230651
290283,81.0,11001008100,2910,2.7743142144638404,124239.0,81.52410575427683,14.867807153965785,uberX,220.8877890341041,292.7522935779817,1.5840978593272186,15.172840460907896,0.010024700034104649,-1.291493018440561,-1.1409871663388875,1.2234691929506125,-0.30460467064339464,-0.8435884931691118,0.8705109053970452
338424,82.0,11001008200,2918,10.2276707530648,98036.0,87.1601703242712,8.188666885031116,uberX,201.38053644585298,264.55828541557764,1.564871928907477,14.78704490994821,0.008622319930028603,-1.495154981317934,-0.6421948652147051,0.5850168639974429,-0.354925594506091,-1.1462763043523507,0.5491001371312432
303974,83.01,11001008301,2279,7.594417077175699,143208.0,78.56282617422721,16.45925331192292,uberX,195.0115973403433,251.0803324099723,1.560987996306559,16.746559455698158,0.007497351747188905,-1.242966256717843,-0.8184170348691543,1.6856606301109636,-0.09933793410086993,-1.2451010993194878,0.29126926312628554
260891,83.02,11001008302,2206,6.928508384819064,110250.0,75.12541806020067,21.57190635451505,uberX,209.9280686828061,271.898355754858,1.5687095166915799,15.523242323458891,0.00845563856169818,-1.0870700017749346,-0.8629808669197149,0.8826185411273141,-0.25890029327845654,-1.0136469752288964,0.5108985208255323
274180,84.02,11001008402,2149,12.162162162162163,74583.0,48.63252113376429,46.19592242665341,uberX,211.42901330034024,283.7142857142857,1.5844387755102052,15.156201670275285,0.007837916697060325,-0.3362285393638496,-0.5127351491188272,0.013569988794653607,-0.3067749375490346,-0.990357296739661,0.36932316724573655
219938,84.1,11001008410,1489,6.143344709897611,107662.0,39.45945945945946,58.31081081081081,uberX,227.3513262702034,306.36408485446475,1.5843611248149991,15.675508468022581,0.006770089752566632,0.03318157166999499,-0.9155254613108351,0.8195603177433197,-0.23903958454712013,-0.7432958492078299,0.12458846400294835
382687,87.01,11001008701,2407,11.707109408258834,66442.0,27.68122085629504,69.39381093683764,uberX,253.42361863488625,318.35915492957747,1.5636619718309797,21.978021978021978,0.006289735475728206,0.3711270959967088,-0.543188114715847,-0.18479051992601786,0.5830235566461186,-0.33874041154725393,0.014496316581816542
469972,87.02,11001008702,1599,27.427597955706982,51211.0,13.287904599659283,80.29528676888131,uberX,257.4235503599907,323.5132275132275,1.5633156966490238,21.947820701401255,0.003402330351595414,0.7035375375831351,0.5088558357872731,-0.5559032712249427,0.5790842780888436,-0.27667474785233315,-0.6472665653535147
468578,88.02,11001008802,4119,28.94620811287478,52606.0,13.674275680421422,81.91395961369624,uberX,265.786699736475,349.1068814055637,1.5796974133723807,15.881258719578359,0.008790425500130181,0.7528945020362697,0.610484015102369,-0.5219132319588407,-0.21220272052026978,-0.14690642871490991,0.5876281655017734
1165234,88.03,11001008803,2037,53.24909747292419,15313.0,30.813050233039874,63.64577938891765,uberX,286.715712847518,367.0605050023821,1.5717008099094858,16.25493688530938,0.0017481467241772897,0.19585672577027707,2.2368779820466695,-1.4305802816726352,-0.1634623177859009,0.1778423866370969,-1.0263880524566573
778052,88.04,11001008804,2412,29.868173258003765,38500.0,4.633781763826607,87.81763826606877,uberX,288.6988241442383,380.80356486392805,1.5747437582128805,14.795364805620881,0.0031000498681322073,0.9329109014719429,0.6721836149958552,-0.8656146612689735,-0.35384039578970206,0.2086136915669648,-0.7165460724851981
306230,89.03,11001008903,2633,33.373063170441,34949.0,6.567607726597326,88.97473997028231,uberX,266.65994258670185,360.9464788732394,1.5868732394366203,13.77143300488789,0.008598112529797865,0.9681935269057806,0.9067372815966015,-0.9521369762753737,-0.48739609402703804,-0.13335659817005008,0.5435520556351746
448764,89.04,11001008904,3309,24.257899776571975,31694.0,3.8301947015639963,83.81742738589212,uberX,247.69683363009986,348.22147651006713,1.5902125279642056,13.84222342649222,0.007373586116533412,0.810935502397094,0.296733815265141,-1.0314470678962784,-0.4781626038872517,-0.42760110632596426,0.26290348246648926
1430008,90.0,11001009000,2732,20.644511581067473,31848.0,2.3833501174890905,95.83752937227258,uberX,325.30775494220353,412.7401788640727,1.5603372891942553,6.231032492585314,0.0019104788224960979,1.1774553636311085,0.05491924439946821,-1.0276947624862571,-1.4709220033589094,0.7766627842243651,-0.9891832430877856
1835339,91.02,11001009102,4127,23.774029030992548,44043.0,11.11745669141443,85.20845231296403,uberX,294.0586589145525,367.5965387538408,1.5538196007804268,17.283465466216636,0.0022486309068787836,0.8533509714023596,0.2643522967661562,-0.7305560321277523,-0.029307042325376866,0.29178053669754667,-0.9116823423575028
640834,92.01,11001009201,1976,20.75098814229249,52279.0,33.35109216835376,59.82951518380394,uberX,279.573656159806,341.6103876687814,1.5713266998341586,23.39478771514787,0.003083481837730208,0.07949027326634066,0.06204485132758981,-0.5298807895502495,0.7678182247335142,0.06702137294641532,-0.7203432907747903
581089,92.03,11001009203,2582,16.81096681096681,68750.0,16.305916305916305,75.86580086580086,uberX,245.8612421687679,309.45054945054943,1.569830169830164,23.226854358419057,0.004443381306478009,0.5684725805324718,-0.20162860856289716,-0.12855467001478954,0.7459139761310188,-0.4560833930623268,-0.4086686372738696
302795,92.04,11001009204,2557,40.26324670941614,21993.0,10.597367532905839,75.76780290246373,uberX,271.88807936753994,338.16349384098544,1.5621873833519981,20.764222601147107,0.008444657276375105,0.5654844028976863,1.3678410118118842,-1.2678179431080747,0.42470263802388347,-0.052233268700702905,0.5083817257412486
1097297,93.01,11001009301,3143,12.04531902206321,75353.0,34.10783437593089,61.93029490616622,uberX,302.63373750680694,377.511966010164,1.539077192215174,17.856848007860187,0.0028643111208724713,0.1435477574038202,-0.520554506534335,0.03233151584476011,0.0454816356427097,0.42483729382268987,-0.7705749136292969
398354,93.02,11001009302,1189,2.5365853658536586,63375.0,18.926829268292682,75.1219512195122,uberX,293.36977743069116,366.1038412832419,1.549556775010552,18.500585708707536,0.002984782379491608,0.5457909369452871,-1.1568964172686884,-0.25951987507235114,0.12944703065907617,0.28109138262157823,-0.7429641683868465
1582837,94.0,11001009400,4163,15.18987341772152,71454.0,19.29902395740905,78.23868677905945,uberX,308.6561620441295,389.0845311886231,1.5269068911099444,14.853332142624588,0.0026300876211511354,0.6408271925513317,-0.31011515415699864,-0.06267003476350645,-0.3462794740926253,0.5182853328518405,-0.8242564759764316
1595269,95.01,11001009501,5797,27.566919696364362,43924.0,27.924960618645283,56.4513819275383,uberX,323.1851585867713,387.84555079067275,1.5588235294117627,20.959478151297283,0.0036338698990577767,-0.023516584222838564,0.518179502414412,-0.7334555408536778,0.45017063434585924,0.7437271341657681,-0.5942001366317347
1422862,95.03,11001009503,2910,17.221873035826523,80179.0,16.18638871857756,83.07786633966892,uberX,360.2927651819689,432.4783495326218,1.5364350309376502,16.595242287699318,0.0020451737413747784,0.7883846278418745,-0.17413000972590956,0.14991999577179124,-0.11907486385821742,1.3195140199783781,-0.9583125845320443
1026343,95.04,11001009504,3025,10.52064631956912,65682.0,18.241042345276874,68.40390879478826,uberX,312.374070306799,382.72103965317416,1.5459825750242007,20.204972475112186,0.002947357754668761,0.3409427601108497,-0.6225884025112208,-0.20330839078066842,0.3517573100064864,0.5759749285094735,-0.7515414987278924
1033853,95.05,11001009505,2630,11.80480803731611,70967.0,1.6785714285714286,84.53571428571428,uberX,297.0859450324191,375.6291930581684,1.5356877323420106,13.087327670563097,0.0025438819638768763,0.8328376805273067,-0.5366499431213745,-0.07453609148221017,-0.5766268079556692,0.3387539689990452,-0.8440139058293266
293853,95.07,11001009507,1489,8.256315465187923,53789.0,7.763401109057301,91.92852741836106,uberX,325.9150736446255,406.6629895201324,1.5485383342526238,14.204011281729864,0.005067159430055163,1.0582611292282296,-0.774121579746733,-0.49308870403640426,-0.430973103975771,0.7860863546577266,-0.2657052528507677
937117,95.08,11001009508,3290,10.830618892508143,60000.0,7.7904451682953315,81.65038002171553,uberX,335.1967720305562,409.2630398853212,1.5510065486296403,16.248601515392334,0.00351076759892308,0.7448573692743059,-0.6018444689370113,-0.341753841038727,-0.1642886665253943,0.9301075055497002,-0.6224138889137155
644068,95.09,11001009509,2940,3.9794995477841426,68973.0,2.291227012360567,84.95628580042207,uberX,313.4022070908664,385.8329355608592,1.5470167064439184,16.39665023088362,0.004564735400609874,0.8456618490230763,-1.060333951565831,-0.12312113685612233,-0.14497805466977584,0.5919281987795147,-0.3808555554184186
1884942,96.01,11001009601,2445,42.82418089524688,26607.0,0.18331805682859761,97.15857011915674,uberX,383.4848310102251,473.45591871600055,1.611130742049472,6.62147265416646,0.001297122139567159,1.2177368580627759,1.5392234284402282,-1.1553949745247094,-1.4199952635481727,1.6793779019173687,-1.1297581429370949
1298021,96.02,11001009602,3280,40.58338617628409,22949.0,0.31705770450221943,95.59289790741914,uberX,327.212286911306,409.79638255844804,1.5893926432848646,9.08408869274988,0.0025269236784304723,1.1699960017510556,1.3892653325904132,-1.244524410822488,-1.0987859756951857,0.8062147988121775,-0.8479005664700168
625729,96.03,11001009603,3373,18.241606092073383,39295.0,1.0348395998620215,92.3076923076923,uberX,300.8187579808668,399.33310663334703,1.6310064935064958,9.574527672019844,0.005390512506212753,1.0698227168736558,-0.10588760175527993,-0.8462439937302272,-1.0348159727396011,0.3966748359079298,-0.19159612913541466
488070,96.04,11001009604,1962,10.294117647058822,49196.0,2.975609756097561,96.6341463414634,uberX,339.0828263921385,433.14516129032256,1.6030913978494636,11.605053813757603,0.004019915176101788,1.2017460012093344,-0.6377481170971041,-0.6049999946093123,-0.7699659734966658,0.9904061705475005,-0.5057226199303341
403011,97.0,11001009700,3177,31.876861966236348,35833.0,0.2634178465591044,98.09022061244649,uberX,350.4784130688448,469.20110192837467,1.525895316804412,8.471411901983664,0.007883159516737756,1.2461449705651546,0.8066087505482136,-0.9305977685970697,-1.1786999665742812,1.167227851238639,0.3796923456081284
431383,98.01,11001009801,1575,40.2452025586354,26389.0,0.935064935064935,94.54545454545455,uberX,364.9738994935723,476.1904761904762,1.4869614512471703,6.871834826645889,0.003651047908702939,1.1380571050501167,1.366633464119359,-1.1607066795856487,-1.3873394804835486,1.392149686750201,-0.5902631175159603
200745,98.02,11001009802,1693,42.857142857142854,30658.0,0.0,100.0,uberX,363.8558727187646,490.2,1.4863750000000027,6.239276243955701,0.008433584896261425,1.3043784262302403,1.5414293034360789,-1.0566898497455126,-1.4698467364616623,1.3748016221890946,0.5058440526891816
531058,98.03,11001009803,2758,39.41712204007286,25500.0,0.17869907076483202,99.82130092923516,uberX,391.470223325062,520.8695652173913,1.3710144927536225,3.2102977667493793,0.005193406369925695,1.298929490880641,1.3112167957725842,-1.1823677153616807,-1.864929040946747,1.8032846853192106,-0.2367707822196913
518370,98.04,11001009804,2473,27.521842732327244,43098.0,1.4694201747418585,93.84432088959491,uberX,384.14503757650886,540.063492063492,1.4408465608465666,7.321608429534361,0.0047707236144066975,1.1166779677896057,0.5151628692366857,-0.7535815425983375,-1.3286736322898598,1.6896221164510745,-0.3336452235991736
1037014,98.07,11001009807,3072,34.05474220241884,39758.0,2.478314745972739,96.87112763320943,uberX,376.02077197333745,505.2631578947368,1.382631578947367,2.9452798015811505,0.0029623515208087835,1.208972092157999,0.9523564937230291,-0.8349627118806177,-1.8994964402189867,1.5635604805661567,-0.7481050852475133
398420,98.1,11001009810,2507,36.7635189669088,28922.0,0.16032064128256512,96.15230460921845,uberX,376.26935710933833,503.9788732394366,1.4468309859154955,4.44235882997028,0.00629235480146579,1.1870535663997728,1.13363280709865,-1.0989885652766618,-1.7042261743576752,1.5674176967665618,0.015096638488272647
467504,98.11,11001009811,4365,35.489989462592206,29375.0,0.0,99.55742887249737,uberX,349.7898178421298,481.44787644787647,1.524034749034754,8.06476724272147,0.00933681850850474,1.2908834402124643,1.0484058749483134,-1.0879509396225082,-1.2317403266484266,1.1565431389234295,0.7128556955318249
2102151,99.01,11001009901,2249,5.635062611806798,82151.0,6.216457960644007,90.87656529516994,uberX,360.5307074353268,455.01890094089947,1.645926226185655,9.630094627884546,0.001069856542179891,1.0261844453654538,-0.9495406323299492,0.19796899751570035,-1.0275681427726826,1.3232060939663006,-1.1818450272591983
1294559,99.02,11001009902,2905,19.9644128113879,42355.0,0.8480565371024734,97.34982332155478,uberX,331.5667758316125,424.545118479422,1.683333333333338,9.59348271119557,0.002244007418742599,1.2235685970349508,0.009405786326808328,-0.771685197920713,-1.0323435878694196,0.873782013321056,-0.9127419972040025
383679,99.03,11001009903,1851,19.230769230769234,61094.0,3.959276018099547,92.81674208144797,uberX,331.0277019118221,430.77199281867144,1.6958707360861789,8.69293796332423,0.004824345351192012,1.0853447858751948,-0.039690988782041726,-0.31509785325584844,-1.1498053978354974,0.8654173753942568,-0.32135568557319777
426198,99.04,11001009904,2243,38.10634328358209,33237.0,1.243666513127591,94.01197604790418,uberX,343.9968639749118,443.89473684210526,1.7215789473684235,8.93767150137201,0.0052628121201882695,1.1217901494855935,1.223497075291126,-0.9938509169374287,-1.1178837810513846,1.0666557230292102,-0.22086371433622634
431557,99.05,11001009905,2795,23.493100944081334,42788.0,3.727832066594282,96.23597538906985,uberX,319.15211970074813,422.76281494352736,1.6942658557775867,8.969763092269327,0.006476548868399771,1.189604876085433,0.24555207351168662,-0.7611348846574714,-1.1136979409136236,0.681147757223549,0.05731198109844075
252684,99.06,11001009906,1296,27.188940092165897,43929.0,2.9624753127057275,95.72086899275838,uberX,333.4773790951638,439.8457583547558,1.6999143101970917,9.102964118564742,0.00512893574583274,1.1738981270819095,0.49288441347297396,-0.7333337127559498,-1.0963239751279348,0.9034282342467137,-0.2515467710975034
466954,99.07,11001009907,2836,39.37368050668543,24831.0,0.49261083743842365,97.11470795214638,uberX,330.503002417531,423.30827067669173,1.6787802840434445,9.33478905092412,0.006073403375921397,1.2163994022421618,1.3083096086159711,-1.1986683148376822,-1.0660860816589401,0.8572757808392358,-0.035084725103933324
580133,101.0,11001010100,2621,14.046121593291405,80992.0,65.61604584527221,28.57142857142857,uberX,146.65249980681557,195.25384544955136,1.5874726647922441,24.73533730005409,0.004517929509267702,-0.8736388749380427,-0.3866571257462934,0.16972924446235824,0.9426717019922096,-1.9954737782500065,-0.39158297336447156
1242458,102.0,11001010200,2324,5.348014156508062,92917.0,47.03106567046795,45.694062131340935,uberX,194.31033150452052,246.8443265080986,1.5163265306122442,12.684491152152074,0.0018704857628990277,-0.35153138504728954,-0.9687504418716076,0.46028925754355304,-0.6291704563249919,-1.2559824174314305,-0.9983492316618058
1084530,103.0,11001010300,3187,20.17766497461929,61926.0,23.41166231505657,60.25529445894981,uberX,281.05263157894734,367.7303370786517,1.5098127340824021,10.393958268452195,0.002938600130932293,0.09247323805479303,0.02367701254106664,-0.2948256577939152,-0.9279342200826216,0.08997016239733656,-0.7535486539671459
2740208,104.0,11001010400,4365,31.906614785992215,35410.0,6.049661399548533,91.39954853273137,uberX,419.94411879967737,532.3840039001666,1.5306689834926175,8.970745777996365,0.00159294476915621,1.0421313769202711,0.8085998638612697,-0.9409044256648554,-1.1135697651129224,2.245105031781662,-1.0619587079834236
749889,105.0,11001010500,3410,9.512693317770644,75938.0,47.62182667055734,47.82608695652174,uberX,243.20086593474562,295.1436031331593,1.5033942558746745,11.844750270604608,0.004547339672938262,-0.2865211676665924,-0.6900424676144126,0.04658540327893193,-0.7387013642362634,-0.4973636018235085,-0.3848424732156867
1231590,106.0,11001010600,3933,21.42996679038875,84505.0,54.13166634108224,40.51572572768119,uberX,194.1476613838423,251.17996604414262,1.5573853989813238,18.21414766138384,0.003193432879448518,-0.509430472945456,0.10748334880777222,0.25532566592602596,0.09208572067273751,-1.258506517765409,-0.6951436685842071
891593,107.0,11001010700,1838,21.38328530259366,73300.0,72.92787944025835,23.627556512378902,uberX,170.62585566553116,217.94069927350745,1.5905339446827331,26.127210644761757,0.00206147872403664,-1.0243886192492597,0.10435933795485997,-0.01769110108234203,1.124219551445948,-1.6234868683167267,-0.9545756540175014
661579,108.0,11001010800,6408,36.983321247280635,30694.0,69.99682337992375,24.444091486658195,uberX,184.2092604627971,228.34205350213233,1.5750407564395101,23.717207368790003,0.009685918083856954,-0.9994906370354094,1.1483423791755,-1.0558126874418714,0.8098727658043057,-1.4127175122580145,0.7928656460360399
2379832,109.0,11001010900,3211,54.36917034855179,32092.0,1.3552758954501452,97.79767666989352,uberX,407.0926086934787,515.0017383806636,1.4509067357512966,6.08772666384088,0.0013492549053882796,1.2372246498099018,2.31183531491645,-1.0217495513171326,-1.4896139807012891,2.0456922520041845,-1.1178098613936776
649470,110.0,11001011000,3715,3.8613560352690786,87906.0,58.73297809354647,36.53049141503848,uberX,274.3837946497603,333.006993006993,1.3750582750582814,6.6336786763568885,0.0057200486550572005,-0.6309492028954904,-1.0682403322904197,0.33819313800058726,-1.4184031811309883,-0.01350805136451979,-0.1160699101997644
5715826,111.0,11001011100,4859,17.978921264724114,58833.0,11.213850088530396,85.44166830611843,uberX,304.2629214361295,396.83226520022663,1.5522941822173462,10.12609313095352,0.0008500958566618368,0.8604622499543516,-0.1234669525920969,-0.3701885190484339,-0.9628729879248411,0.45011682077558113,-1.2322118647247895
